RECEITAS,UF,VALOR,DATA
    IRRF - RENDIMENTOS DO CAPITAL,TOTAL,3901228588,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,AC, -    ,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,AL,191702,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,AM,16035529,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,AP,9258,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,BA,11023252,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,CE,10571589,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,DF,84991656,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,ES,10889277,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,GO,4636261,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,MA,639346,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,MG,83739493,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,MS,344439,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,MT,1373571,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,PA,2004128,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,PB,1421531,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,PE,4636494,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,PI,220821,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,PR,127663866,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,RJ,375160018,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,RN,1121569,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,RO,86084,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,RR,5330,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,RS,37851995,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,SC,18115151,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,SE,338996,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,SP,1824505699,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,TO,189239,2015-01-31
    IRRF - REMESSAS P/ EXTERIOR,TOTAL,2617766292,2015-01-31
    IRRF - OUTROS RENDIMENTOS,AC,186799,2015-01-31
    IRRF - OUTROS RENDIMENTOS,AL,1627036,2015-01-31
    IRRF - OUTROS RENDIMENTOS,AM,5697662,2015-01-31
    IRRF - OUTROS RENDIMENTOS,AP,311802,2015-01-31
    IRRF - OUTROS RENDIMENTOS,BA,13060166,2015-01-31
    IRRF - OUTROS RENDIMENTOS,CE,9960776,2015-01-31
    IRRF - OUTROS RENDIMENTOS,DF,240626110,2015-01-31
    IRRF - OUTROS RENDIMENTOS,ES,8003497,2015-01-31
    IRRF - OUTROS RENDIMENTOS,GO,6862843,2015-01-31
    IRRF - OUTROS RENDIMENTOS,MA,2403112,2015-01-31
    IRRF - OUTROS RENDIMENTOS,MG,46003957,2015-01-31
    IRRF - OUTROS RENDIMENTOS,MS,2454083,2015-01-31
    IRRF - OUTROS RENDIMENTOS,MT,3415085,2015-01-31
    IRRF - OUTROS RENDIMENTOS,PA,5871480,2015-01-31
    IRRF - OUTROS RENDIMENTOS,PB,2554582,2015-01-31
    IRRF - OUTROS RENDIMENTOS,PE,10681144,2015-01-31
    IRRF - OUTROS RENDIMENTOS,PI,2058985,2015-01-31
    IRRF - OUTROS RENDIMENTOS,PR,28327779,2015-01-31
    IRRF - OUTROS RENDIMENTOS,RJ,114151446,2015-01-31
    IRRF - OUTROS RENDIMENTOS,RN,2174961,2015-01-31
    IRRF - OUTROS RENDIMENTOS,RO,961407,2015-01-31
    IRRF - OUTROS RENDIMENTOS,RR,171867,2015-01-31
    IRRF - OUTROS RENDIMENTOS,RS,28682764,2015-01-31
    IRRF - OUTROS RENDIMENTOS,SC,16848750,2015-01-31
    IRRF - OUTROS RENDIMENTOS,SE,2111775,2015-01-31
    IRRF - OUTROS RENDIMENTOS,SP,437521917,2015-01-31
    IRRF - OUTROS RENDIMENTOS,TO,648233,2015-01-31
    IRRF - OUTROS RENDIMENTOS,TOTAL,993380019,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,AC,68159,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,AL,298875,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,AM,2122227,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,AP,51345,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,BA,2117949,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,CE,8092255,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,DF,549831297,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,ES,9731823,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,GO,3350468,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,MA,392564,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,MG,46093515,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,MS,1168116,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,MT,4291135,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,PA,7364598,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,PB,726670,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,PE,7566511,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,PI,59326,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,PR,119181520,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,RJ,87994341,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,RN,581900,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,RO,1512274,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,RR,6515,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,RS,46145679,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,SC,8003005,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,SE,3212003,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,SP,1550997223,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,TO,127361,2015-01-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,TOTAL,2461088653,2015-01-31
IMPOSTO TERRITORIAL RURAL,AC,25571,2015-01-31
IMPOSTO TERRITORIAL RURAL,AL,115718,2015-01-31
IMPOSTO TERRITORIAL RURAL,AM,45293,2015-01-31
IMPOSTO TERRITORIAL RURAL,AP,16755,2015-01-31
IMPOSTO TERRITORIAL RURAL,BA,427687,2015-01-31
IMPOSTO TERRITORIAL RURAL,CE,104314,2015-01-31
IMPOSTO TERRITORIAL RURAL,DF,55623,2015-01-31
IMPOSTO TERRITORIAL RURAL,ES,337496,2015-01-31
IMPOSTO TERRITORIAL RURAL,GO,926550,2015-01-31
IMPOSTO TERRITORIAL RURAL,MA,160637,2015-01-31
IMPOSTO TERRITORIAL RURAL,MG,1994768,2015-01-31
IMPOSTO TERRITORIAL RURAL,MS,2303533,2015-01-31
IMPOSTO TERRITORIAL RURAL,MT,1942257,2015-01-31
IMPOSTO TERRITORIAL RURAL,PA,298341,2015-01-31
IMPOSTO TERRITORIAL RURAL,PB,69460,2015-01-31
IMPOSTO TERRITORIAL RURAL,PE,205173,2015-01-31
IMPOSTO TERRITORIAL RURAL,PI,1476188,2015-01-31
IMPOSTO TERRITORIAL RURAL,PR,873680,2015-01-31
IMPOSTO TERRITORIAL RURAL,RJ,299048,2015-01-31
IMPOSTO TERRITORIAL RURAL,RN,64970,2015-01-31
IMPOSTO TERRITORIAL RURAL,RO,73751,2015-01-31
IMPOSTO TERRITORIAL RURAL,RR,93097,2015-01-31
IMPOSTO TERRITORIAL RURAL,RS,1323624,2015-01-31
IMPOSTO TERRITORIAL RURAL,SC,211209,2015-01-31
IMPOSTO TERRITORIAL RURAL,SE,51248,2015-01-31
IMPOSTO TERRITORIAL RURAL,SP,2421814,2015-01-31
IMPOSTO TERRITORIAL RURAL,TO,132115,2015-01-31
IMPOSTO TERRITORIAL RURAL,TOTAL,16049918,2015-01-31
COFINS,AC,10473624,2015-01-31
COFINS,AL,38107844,2015-01-31
COFINS,AM,331981560,2015-01-31
COFINS,AP,6976608,2015-01-31
COFINS,BA,403586675,2015-01-31
COFINS,CE,287750007,2015-01-31
COFINS,DF,787810985,2015-01-31
COFINS,ES,331888891,2015-01-31
COFINS,GO,195028669,2015-01-31
COFINS,MA,224191423,2015-01-31
COFINS,MG,919623709,2015-01-31
COFINS,MS,68070963,2015-01-31
COFINS,MT,100794543,2015-01-31
COFINS,PA,102912222,2015-01-31
COFINS,PB,65230485,2015-01-31
COFINS,PE,376815594,2015-01-31
COFINS,PI,39685125,2015-01-31
COFINS,PR,966843713,2015-01-31
COFINS,RJ,3314701662,2015-01-31
COFINS,RN,70582300,2015-01-31
COFINS,RO,27852080,2015-01-31
COFINS,RR,6423337,2015-01-31
COFINS,RS,814593982,2015-01-31
COFINS,SC,793794662,2015-01-31
COFINS,SE,39663765,2015-01-31
COFINS,SP,7754474460,2015-01-31
COFINS,TO,19260872,2015-01-31
COFINS,TOTAL,18099119760,2015-01-31
   FINANCEIRAS,AC,2890,2015-01-31
   FINANCEIRAS,AL,146907,2015-01-31
   FINANCEIRAS,AM,127291,2015-01-31
   FINANCEIRAS,AP,24691,2015-01-31
   FINANCEIRAS,BA,2444874,2015-01-31
   FINANCEIRAS,CE,21690314,2015-01-31
   FINANCEIRAS,DF,310487004,2015-01-31
   FINANCEIRAS,ES,6428704,2015-01-31
   FINANCEIRAS,GO,1062412,2015-01-31
   FINANCEIRAS,MA,52902,2015-01-31
   FINANCEIRAS,MG,8271063,2015-01-31
   FINANCEIRAS,MS,74793,2015-01-31
   FINANCEIRAS,MT,290786,2015-01-31
   FINANCEIRAS,PA,10161712,2015-01-31
   FINANCEIRAS,PB,72856,2015-01-31
   FINANCEIRAS,PE,9629570,2015-01-31
   FINANCEIRAS,PI,71314,2015-01-31
   FINANCEIRAS,PR,15273783,2015-01-31
   FINANCEIRAS,RJ,153308878,2015-01-31
   FINANCEIRAS,RN,115331,2015-01-31
   FINANCEIRAS,RO,29563,2015-01-31
   FINANCEIRAS,RR,7099,2015-01-31
   FINANCEIRAS,RS,28467321,2015-01-31
   FINANCEIRAS,SC,1909414,2015-01-31
   FINANCEIRAS,SE,1357794,2015-01-31
   FINANCEIRAS,SP,520445991,2015-01-31
   FINANCEIRAS,TO,25969,2015-01-31
   FINANCEIRAS,TOTAL,1091981224,2015-01-31
   DEMAIS ,AC,10470734,2015-01-31
   DEMAIS ,AL,37960936,2015-01-31
   DEMAIS ,AM,331854269,2015-01-31
   DEMAIS ,AP,6951917,2015-01-31
   DEMAIS ,BA,401141801,2015-01-31
   DEMAIS ,CE,266059694,2015-01-31
   DEMAIS ,DF,477323982,2015-01-31
   DEMAIS ,ES,325460187,2015-01-31
   DEMAIS ,GO,193966257,2015-01-31
   DEMAIS ,MA,224138521,2015-01-31
   DEMAIS ,MG,911352647,2015-01-31
   DEMAIS ,MS,67996170,2015-01-31
   DEMAIS ,MT,100503758,2015-01-31
   DEMAIS ,PA,92750510,2015-01-31
   DEMAIS ,PB,65157629,2015-01-31
   DEMAIS ,PE,367186023,2015-01-31
   DEMAIS ,PI,39613812,2015-01-31
   DEMAIS ,PR,951569930,2015-01-31
   DEMAIS ,RJ,3161392784,2015-01-31
   DEMAIS ,RN,70466969,2015-01-31
   DEMAIS ,RO,27822517,2015-01-31
   DEMAIS ,RR,6416238,2015-01-31
   DEMAIS ,RS,786126661,2015-01-31
   DEMAIS ,SC,791885248,2015-01-31
   DEMAIS ,SE,38305971,2015-01-31
   DEMAIS ,SP,7234028469,2015-01-31
   DEMAIS ,TO,19234903,2015-01-31
   DEMAIS ,TOTAL,17007138536,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,AC,3839731,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,AL,14521275,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,AM,82043308,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,AP,3332191,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,BA,123426079,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,CE,80257028,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,DF,373781765,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,ES,92255031,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,GO,66669380,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,MA,60912043,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,MG,277911460,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,MS,25919155,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,MT,36240383,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,PA,41909166,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,PB,21736357,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,PE,105281304,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,PI,14084117,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,PR,266384055,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,RJ,821953739,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,RN,36429683,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,RO,10475432,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,RR,5868053,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,RS,247157634,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,SC,197445996,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,SE,16286888,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,SP,1888900486,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,TO,7687328,2015-01-31
CONTRIBUIÇÃO PARA O PIS/PASEP,TOTAL,4922709068,2015-01-31
   FINANCEIRAS,AC,480,2015-01-31
   FINANCEIRAS,AL,24066,2015-01-31
   FINANCEIRAS,AM,21137,2015-01-31
   FINANCEIRAS,AP,4012,2015-01-31
   FINANCEIRAS,BA,405045,2015-01-31
   FINANCEIRAS,CE,3538460,2015-01-31
   FINANCEIRAS,DF,50677103,2015-01-31
   FINANCEIRAS,ES,1048721,2015-01-31
   FINANCEIRAS,GO,170106,2015-01-31
   FINANCEIRAS,MA,9058,2015-01-31
   FINANCEIRAS,MG,1294664,2015-01-31
   FINANCEIRAS,MS,14378,2015-01-31
   FINANCEIRAS,MT,51171,2015-01-31
   FINANCEIRAS,PA,1657247,2015-01-31
   FINANCEIRAS,PB,12572,2015-01-31
   FINANCEIRAS,PE,1567751,2015-01-31
   FINANCEIRAS,PI,12223,2015-01-31
   FINANCEIRAS,PR,2491416,2015-01-31
   FINANCEIRAS,RJ,25443726,2015-01-31
   FINANCEIRAS,RN,19153,2015-01-31
   FINANCEIRAS,RO,5539,2015-01-31
   FINANCEIRAS,RR,1545,2015-01-31
   FINANCEIRAS,RS,4565044,2015-01-31
   FINANCEIRAS,SC,323435,2015-01-31
   FINANCEIRAS,SE,67174,2015-01-31
   FINANCEIRAS,SP,87646357,2015-01-31
   FINANCEIRAS,TO,5118,2015-01-31
   FINANCEIRAS,TOTAL,181076700,2015-01-31
   DEMAIS ,AC,3839251,2015-01-31
   DEMAIS ,AL,14497210,2015-01-31
   DEMAIS ,AM,82022171,2015-01-31
   DEMAIS ,AP,3328179,2015-01-31
   DEMAIS ,BA,123021034,2015-01-31
   DEMAIS ,CE,76718567,2015-01-31
   DEMAIS ,DF,323104662,2015-01-31
   DEMAIS ,ES,91206310,2015-01-31
   DEMAIS ,GO,66499273,2015-01-31
   DEMAIS ,MA,60902985,2015-01-31
   DEMAIS ,MG,276616796,2015-01-31
   DEMAIS ,MS,25904777,2015-01-31
   DEMAIS ,MT,36189212,2015-01-31
   DEMAIS ,PA,40251919,2015-01-31
   DEMAIS ,PB,21723785,2015-01-31
   DEMAIS ,PE,103713554,2015-01-31
   DEMAIS ,PI,14071894,2015-01-31
   DEMAIS ,PR,263892640,2015-01-31
   DEMAIS ,RJ,796510014,2015-01-31
   DEMAIS ,RN,36410530,2015-01-31
   DEMAIS ,RO,10469894,2015-01-31
   DEMAIS ,RR,5866508,2015-01-31
   DEMAIS ,RS,242592590,2015-01-31
   DEMAIS ,SC,197122561,2015-01-31
   DEMAIS ,SE,16219714,2015-01-31
   DEMAIS ,SP,1801254129,2015-01-31
   DEMAIS ,TO,7682211,2015-01-31
   DEMAIS ,TOTAL,4741632368,2015-01-31
CSLL,AC,6772037,2015-01-31
CSLL,AL,22970092,2015-01-31
CSLL,AM,106280286,2015-01-31
CSLL,AP,3734853,2015-01-31
CSLL,BA,160375971,2015-01-31
CSLL,CE,134230922,2015-01-31
CSLL,DF,699640189,2015-01-31
CSLL,ES,142370301,2015-01-31
CSLL,GO,134996693,2015-01-31
CSLL,MA,58538332,2015-01-31
CSLL,MG,771276622,2015-01-31
CSLL,MS,79644666,2015-01-31
CSLL,MT,72627083,2015-01-31
CSLL,PA,71199589,2015-01-31
CSLL,PB,42210912,2015-01-31
CSLL,PE,239009414,2015-01-31
CSLL,PI,27196379,2015-01-31
CSLL,PR,493302281,2015-01-31
CSLL,RJ,1852164899,2015-01-31
CSLL,RN,45078424,2015-01-31
CSLL,RO,20780719,2015-01-31
CSLL,RR,6179477,2015-01-31
CSLL,RS,554127225,2015-01-31
CSLL,SC,376178114,2015-01-31
CSLL,SE,25069608,2015-01-31
CSLL,SP,5216854357,2015-01-31
CSLL,TO,15877284,2015-01-31
CSLL,TOTAL,11378686727,2015-01-31
  FINANCEIRAS,AC,6332,2015-01-31
  FINANCEIRAS,AL,12347,2015-01-31
  FINANCEIRAS,AM,1169417,2015-01-31
  FINANCEIRAS,AP,1870,2015-01-31
  FINANCEIRAS,BA,3120302,2015-01-31
  FINANCEIRAS,CE,7898527,2015-01-31
  FINANCEIRAS,DF,232038809,2015-01-31
  FINANCEIRAS,ES,2957340,2015-01-31
  FINANCEIRAS,GO,1246293,2015-01-31
  FINANCEIRAS,MA,7813,2015-01-31
  FINANCEIRAS,MG,16706957,2015-01-31
  FINANCEIRAS,MS,19469,2015-01-31
  FINANCEIRAS,MT,301796,2015-01-31
  FINANCEIRAS,PA,9479930,2015-01-31
  FINANCEIRAS,PB,60098,2015-01-31
  FINANCEIRAS,PE,71680790,2015-01-31
  FINANCEIRAS,PI,24809,2015-01-31
  FINANCEIRAS,PR,70033210,2015-01-31
  FINANCEIRAS,RJ,634802885,2015-01-31
  FINANCEIRAS,RN,130571,2015-01-31
  FINANCEIRAS,RO,64905,2015-01-31
  FINANCEIRAS,RR, -    ,2015-01-31
  FINANCEIRAS,RS,130287783,2015-01-31
  FINANCEIRAS,SC,8986457,2015-01-31
  FINANCEIRAS,SE,35069,2015-01-31
  FINANCEIRAS,SP,1984824490,2015-01-31
  FINANCEIRAS,TO,6670,2015-01-31
  FINANCEIRAS,TOTAL,3175904939,2015-01-31
  DEMAIS,AC,6765705,2015-01-31
  DEMAIS,AL,22957745,2015-01-31
  DEMAIS,AM,105110869,2015-01-31
  DEMAIS,AP,3732982,2015-01-31
  DEMAIS,BA,157255668,2015-01-31
  DEMAIS,CE,126332395,2015-01-31
  DEMAIS,DF,467601380,2015-01-31
  DEMAIS,ES,139412960,2015-01-31
  DEMAIS,GO,133750400,2015-01-31
  DEMAIS,MA,58530519,2015-01-31
  DEMAIS,MG,754569666,2015-01-31
  DEMAIS,MS,79625197,2015-01-31
  DEMAIS,MT,72325287,2015-01-31
  DEMAIS,PA,61719659,2015-01-31
  DEMAIS,PB,42150814,2015-01-31
  DEMAIS,PE,167328624,2015-01-31
  DEMAIS,PI,27171570,2015-01-31
  DEMAIS,PR,423269071,2015-01-31
  DEMAIS,RJ,1217362014,2015-01-31
  DEMAIS,RN,44947853,2015-01-31
  DEMAIS,RO,20715813,2015-01-31
  DEMAIS,RR,6179477,2015-01-31
  DEMAIS,RS,423839442,2015-01-31
  DEMAIS,SC,367191656,2015-01-31
  DEMAIS,SE,25034539,2015-01-31
  DEMAIS,SP,3232029868,2015-01-31
  DEMAIS,TO,15870615,2015-01-31
  DEMAIS,TOTAL,8202781787,2015-01-31
CIDE-COMBUSTÍVEIS ,AC, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,AL,12274,2015-01-31
CIDE-COMBUSTÍVEIS ,AM, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,AP, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,BA, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,CE, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,DF, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,ES,29990,2015-01-31
CIDE-COMBUSTÍVEIS ,GO, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,MA, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,MG,6553,2015-01-31
CIDE-COMBUSTÍVEIS ,MS, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,MT,61853,2015-01-31
CIDE-COMBUSTÍVEIS ,PA, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,PB,-3,2015-01-31
CIDE-COMBUSTÍVEIS ,PE,11584,2015-01-31
CIDE-COMBUSTÍVEIS ,PI, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,PR,263171,2015-01-31
CIDE-COMBUSTÍVEIS ,RJ,1452,2015-01-31
CIDE-COMBUSTÍVEIS ,RN, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,RO, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,RR, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,RS,8464,2015-01-31
CIDE-COMBUSTÍVEIS ,SC, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,SE, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,SP,66771,2015-01-31
CIDE-COMBUSTÍVEIS ,TO, -    ,2015-01-31
CIDE-COMBUSTÍVEIS ,TOTAL,462107,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,AC,5012934,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,AL,19047228,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,AM,19816486,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,AP,14484990,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,BA,49619793,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,CE,34437934,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,DF,1343455899,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,ES,23926557,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,GO,28202089,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,MA,10636880,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,MG,138465714,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,MS,16309628,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,MT,15115038,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,PA,28929108,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,PB,48125275,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,PE,48396305,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,PI,14149616,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,PR,51371087,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,RJ,190958642,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,RN,27945414,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,RO,17318193,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,RR,11993224,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,RS,89497908,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,SC,38095274,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,SE,11195512,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,SP,106793516,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,TO,8105766,2015-01-31
CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,TOTAL,2411406010,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,AC,1686742,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,AL,6256298,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,AM,34132601,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,AP,2547038,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,BA,30349273,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,CE,36878428,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,DF,701981749,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,ES,17560790,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,GO,19035094,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,MA,7855913,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,MG,76918563,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,MS,9322474,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,MT,17855238,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,PA,19920781,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,PB,7876359,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,PE,34107769,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,PI,4514150,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,PR,86812187,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,RJ,366457727,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,RN,9198817,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,RO,3744780,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,RR,1932150,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,RS,54338015,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,SC,54278300,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,SE,7379250,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,SP,809064080,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,TO,3108947,2015-01-31
OUTRAS RECEITAS ADMINISTRADAS,TOTAL,2425113514,2015-01-31
SUBTOTAL [A],AC,49209046,2015-01-31
SUBTOTAL [A],AL,174628630,2015-01-31
SUBTOTAL [A],AM,920000254,2015-01-31
SUBTOTAL [A],AP,47065581,2015-01-31
SUBTOTAL [A],BA,1432993440,2015-01-31
SUBTOTAL [A],CE,1077245755,2015-01-31
SUBTOTAL [A],DF,8458881829,2015-01-31
SUBTOTAL [A],ES,1468851998,2015-01-31
SUBTOTAL [A],GO,913325858,2015-01-31
SUBTOTAL [A],MA,475733890,2015-01-31
SUBTOTAL [A],MG,5953987317,2015-01-31
SUBTOTAL [A],MS,448651255,2015-01-31
